,Unnamed: 0,location,location-url,area,area-url,category,content,content-url,content-img,tableData,openHourData,priceData,facilityInfo,covidInfo
407,407,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,아트・박물관,문화 학원 복식 박물관,https://www.gotokyo.org/kr/spot/143/index.html,https://www.gotokyo.org/en/spot/143/images/4425_1_670x450.jpg,[],"['10：00～16：30\n월요일화요일수요일목요일금요일토요일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 일요일공휴일연말연시대형연휴\n*하절기 휴가']","요금
일반요금:500엔
현금","['화장실시설전면 금연', '장애인용(휠체어 사양)주차장 있음자동문 입구엘리베이터다기능 화장실(누구나 사용 가능)휠체어 렌탈 서비스필담 가능']",['입장 제한이 있는 경우 있음']
408,408,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,아트・박물관,도쿄 장난감 미술관,https://www.gotokyo.org/kr/spot/651/index.html,https://www.gotokyo.org/en/spot/651/images/651_0735_1_670x450.jpg,[],"['10：00～16：00\n월요일화요일수요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 목요일연말연시\n*정기 휴일이 공휴일인 경우 개관(추후에 대체 휴관 있음), 특별 휴관일 있음']","요금
일반요금:1100엔","['화장실시설', '일본어영어', '장애인용(휠체어 사양)주차장 있음엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음수유실 있음']",['사전 예약제인 경우 있음']
409,409,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,아트・박물관,신주쿠 역사박물관,https://www.gotokyo.org/kr/spot/947/index.html,https://www.gotokyo.org/en/spot/947/images/947_0554_1_670x450.jpg,[],"['9：30～17：30\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※계절, 시기에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 연말연시비정기 휴무정기휴일이 공휴일인 경우는 다음날 휴무\n*2번째, 4번째 일요일']","요금
일반요금:300엔
현금
전시회나 상영에 따라 요금이 다름","['화장실시설전면 금연', '일본어영어중국어(간자체)한국어', '장애인용(휠체어 사양)주차장 있음자동문 입구플로어 손잡이 있음(가동식 포함)엘리베이터다기능 화장실(누구나 사용 가능)휠체어 렌탈 서비스베이비카 렌탈 서비스 있음']",['도쿄도 감염 방지 철저 선언 스티커 등록 시설']
410,410,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,아트・박물관,나카무라야 살롱 미술관,https://www.gotokyo.org/kr/spot/993/index.html,https://www.gotokyo.org/en/spot/993/images/993_0823_4_670x450.jpg,[],"['10：30～18：00\n월요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 20분 전까지 입장 가능', '휴무일: 화요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무\n*전시 교체 기간']","요금
현금
전시회나 상영에 따라 요금이 다름",['화장실시설'],"['입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
411,411,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,아트・박물관,평화기념 전시자료관,https://www.gotokyo.org/kr/spot/951/index.html,https://www.gotokyo.org/kr/spot/951/images/spot_0690_2_670x450_1.jpg,[],"['9：30～17：30\n화요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무']","요금
무료","['화장실시설', '일본어영어', '휠체어용 경사로 있음에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)기저귀 교환대 있음어른용 접이식 침대휠체어 렌탈 서비스']","['입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://www.heiwakinen.go.jp/wp-content/uploads/news/2020/202011_news_kannsenntaisaku_02.pdf']"
412,412,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,아트・박물관,솜포미술관,https://www.gotokyo.org/kr/spot/350/index.html,https://www.gotokyo.org/en/spot/350/images/450.jpg,[],"['10：00～18：00\n화요일수요일목요일금요일토요일일요일공휴일\n※계절, 시기에 따라 다름\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일\n*전시 교체 기간']","요금
VISAJCBMASTERAMEX은련카드
전시회나 상영에 따라 요금이 다름","['화장실시설주차장인터넷 접속 가능', '일본어영어', '장애인용(휠체어 사양)주차장 있음자동문 입구휠체어용 경사로 있음엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)손잡이 설치 화장실휠체어 렌탈 서비스필담 가능']",[]
413,413,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,연중 언제나 즐길 수 있는 도쿄의 초진화형 밤 스위트,https://www.gotokyo.org/kr/new-and-now/new-and-trending/221128/topics.html,https://www.gotokyo.org/kr/new-and-now/new-and-trending/221128/images/221128asia_main_400.jpg,"[{'head': '주소', 'data': '도쿄도 미나토구 아자부주반 2-4-8|'}, {'head': 'URL', 'data': 'HISAYA KYOTO 아자부주반점(JPN)|https://kyo-yakiguri.com/hisaya-kyoto/'}, {'head': '주소', 'data': '도쿄도 다이토구 우에노 6-15-1|'}, {'head': 'URL', 'data': '와구리야 밤 IROIRO (우에노점)(JPN)|https://www.waguriya.com/%E5%92%8C%E6%A0%97%E3%82%84-%E6%A0%97%E3%81%AEiroiro-%E4%B8%8A%E9%87%8E%E5%BA%97/'}, {'head': '주소', 'data': '도쿄도 신주쿠구 가부키초 1-13-11 4층|'}, {'head': 'URL', 'data': '몽블랑 푸딩 전문점 구리노하나|https://www.instagram.com/kurinohana_/'}]",[],,[],[]
414,414,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,세련되고 시원한 옥상 비어 가든에서 건배!,https://www.gotokyo.org/kr/new-and-now/new-and-trending/190805/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/190805/images/190805_thum_400.jpg,"[{'head': '주소', 'data': '도쿄도 신주쿠구 니시신주쿠 1-1-5 루미네 신주쿠 루미네1 옥상 엘 테라스|'}, {'head': '영업시간', 'data': '2019년 4월 26일〜9월 30일\n\n7월 13일〜8월 31일\n16:00-23:00\n금요일, 토요일, 일요일, 공휴일：15:00-23:00\n\n9월 1일〜30일\n17:00-23:00|'}, {'head': '정기 휴무', 'data': '부정기 휴무|'}, {'head': '교통편', 'data': 'JR선 ‘신주쿠’역 남쪽 출구에서 도보1분|'}, {'head': '기타', 'data': '영업시간, 정기휴무, 요금 등의 최신정보는 공식 웹사이트에서 확인해 주십시오.|'}, {'head': 'URL', 'data': '신주쿠 루미네|https://www.lumine.ne.jp/korean/shinjuku/'}, {'head': '주소', 'data': '도쿄도 주오구 니혼바시 도미자와초 12-13|'}, {'head': '영업시간', 'data': '18:00-22:00\n최종 입점：20:00\n※특정일에만 개최. 개최일은 공식 사이트에서 확인해 주십시오.|'}, {'head': '정기 휴무', 'data': '부정기 휴무|'}, {'head': '교통편', 'data': 'JR 소부선 ‘바쿠로초’역 A3 출구에서 도보 2분|'}, {'head': '기타', 'data': '영업시간, 정기휴무, 요금 등의 최신정보는 공식 웹사이트에서 확인해 주십시오.|'}, {'head': 'URL', 'data': '루프톱 보타니컬 비어 가든(도쿄 아프로디테) (JPN)|https://www.bestbridal.co.jp/tokyo/afrodite_nihonbashi/'}, {'head': '주소', 'data': '도쿄도 분쿄구 세키구치 2-10-8 호텔 진잔소 도쿄 5층 공중정원 ‘세레니티 가든’|'}, {'head': '영업시간', 'data': '2019년 7월 19일〜9월 28일\n18:00-21:00\n최종 입점：19:00|'}, {'head': '정기 휴무', 'data': '9월은 금요일, 토요일, 공휴일 전날만 개최|'}, {'head': '교통편', 'data': '유라쿠초선 ‘에도가와바시’역 1A 출구에서 도보 10분|'}, {'head': '기타', 'data': '영업시간, 정기휴무, 요금 등의 최신정보는 공식 웹사이트에서 확인해 주십시오.|'}, {'head': 'URL', 'data': '호텔 진잔소 도쿄|https://www.hotel-chinzanso-tokyo.com/kr/'}]",[],,[],[]
415,415,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,오가사와라 하쿠샤쿠테이 레스토랑,https://www.gotokyo.org/kr/spot/543/index.html,https://www.gotokyo.org/en/spot/543/images/5725_1_670x450.jpg,[],"['11：30～15：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n18：00～23：00\n월요일화요일수요일목요일금요일토요일일요일공휴일', '휴무일: 연말연시']","요금
현금VISAJCBMASTERAMEX","['화장실시설식사 시설흡연소주차장', '일본어영어', '일본어영어스페인어', '휠체어용 경사로 있음']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
416,416,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,,https://www.gotokyo.org/kr/spot/62/index.html,https://www.gotokyo.org/shared/images/img_noimage_670x450.jpg,[],[],,[],"['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'http://goldengai.jp/index.html']"
417,417,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,신주쿠 서던 테라스,https://www.gotokyo.org/kr/spot/401/index.html,https://www.gotokyo.org/kr/spot/401/images/401_0287_2_670x450.jpg,[],"['※점포, 시설, 층에 따라 다름']",,[],['도쿄도 감염 방지 철저 선언 스티커 등록 시설']
418,418,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,신주쿠 서쪽출구 오모이데요코초,https://www.gotokyo.org/kr/spot/63/index.html,https://www.gotokyo.org/en/spot/63/images/63_main_450.jpg,[],[],,[],"['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
419,419,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,라면 나기,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/20191031_058/images/new58_670x450.jpg,,,,,
420,420,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,히비키 신주쿠 NOWA 빌딩점,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/20191031_059/images/new59_670x450.jpg,,,,,
421,421,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,간코 신주쿠 야마노 아이코테이,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1463/images/1463_3_670x450.jpg,,,,,
422,422,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,신주쿠 교엔 라멘 오카,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1466/images/1466_2_670x450.jpg,,,,,
423,423,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,중화요리 센론 도쿄,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1458/images/1458_1_670x450.jpg,,,,,
424,424,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,음식,자야 매크로바이오틱 이세탄 신주쿠점,javascript:void(0);,https://www.gotokyo.org/_nopub/kr/spot/1459/images/1459_1_670x450.jpg,,,,,
425,425,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,기타 정보,신주쿠,https://www.gotokyo.org/kr/story/walks-and-tours/shinjuku/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/shinjuku/images/area029_1004_7_670x450.jpg,[],[],,[],[]
426,426,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,신주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/shinjuku/index.html,기타 정보,신주쿠 쇼핑 가이드,https://www.gotokyo.org/kr/story/guide/shinjuku-shop/index.html,https://www.gotokyo.org/kr/story/guide/shinjuku-shop/images/shopping_guide_450.jpg,[],[],,[],[]
427,427,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,호텔,도쿄가 더 좋아지는 시부야의 최신 인생샷 명소,https://www.gotokyo.org/kr/new-and-now/new-and-trending/221024/topics.html,https://www.gotokyo.org/kr/new-and-now/new-and-trending/221024/images/221024ajia_main_400.jpg,"[{'head': '주소', 'data': '도쿄도 시부야구 시부야 1-26-5|'}, {'head': 'URL', 'data': 'SHIBUYAKURITSU MIYASHITA PARK(JPN)|https://www.seibu-la.co.jp/park/miyashita-park/'}, {'head': '주소', 'data': '도쿄도 시부야구 시부야 1-26-5|'}, {'head': 'URL', 'data': 'SHIBUYAKURITSU MIYASHITA PARK(JPN)|https://www.seibu-la.co.jp/park/miyashita-park/'}, {'head': '주소', 'data': '도쿄도 시부야구 시부야 3-21-3|'}, {'head': 'URL', 'data': '시부야 스트림호（SHIBUYA STREAM）|https://shibuyastream.jp/'}, {'head': '주소', 'data': '도쿄도 시부야구 시부야 3-22-7|'}, {'head': 'URL', 'data': 'KISS, TOKYO 벤치 오브제(EN)|https://kiss.tokyo/en/about/'}]",[],,[],[]
428,428,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,호텔,MIYASHITA PARK & 시부야구립 미야시타 공원이 그랜드 오픈!,https://www.gotokyo.org/kr/new-and-now/new-and-trending/200316/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/200316/images/200316_thum_400.jpg,"[{'head': '주소', 'data': '북쪽 블록: 도쿄도 시부야구 시부야 1-26\n남쪽 블록: 도쿄도 시부야구 진구마에 6-20|'}, {'head': '교통편', 'data': 'JR선, 긴자선, 한조몬선, 후쿠토신선, 이노카시라선, 덴엔토시선, 도요코선 ‘시부야’역에서 도보 3분\nJR선 ‘하라주쿠’역에서 도보 11분\n후쿠토신선, 지요다선 ‘메이지진구마에’역에서 도보 11분|'}]",[],,[],[]
429,429,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,호텔,나데시코 호텔 시부야,https://www.gotokyo.org/kr/spot/214/index.html,https://www.gotokyo.org/kr/spot/214/images/214_0739_2_670x450_2.jpg,[],['접수시간:24시간\n체크인：17：00\n체크아웃：10：00'],"요금
현금VISAJCBMASTERAMEX","['싱글', '화장실시설식사 시설전면 금연대욕실인터넷 접속 가능', '일본어영어', '일본어영어']","['사전 예약제인 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
430,430,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,호텔,SHIBUYA STREAM,https://www.gotokyo.org/kr/spot/1747/index.html,https://www.gotokyo.org/kr/spot/1747/images/1747_670x450_4.jpg,[],"['※점포, 시설, 층에 따라 다름', '휴무일: 비정기 휴무']","요금
현금VISAJCBMASTERAMEX은련카드
점포, 시설에 따라 요금이 다름","['화장실시설식사 시설흡연소주차장인터넷 접속 가능', '일본어영어', '일본어영어', '장애인용(휠체어 사양)주차장 있음자동문 입구에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)손잡이 설치 화장실기저귀 교환대 있음유아고정의자 또는 유아용 의자 있음어른용 접이식 침대휠체어 렌탈 서비스베이비카 렌탈 서비스 있음수유실 있음']",[]
431,431,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,호텔,시부야  도큐 REI 호텔,https://www.gotokyo.org/kr/spot/1619/index.html,https://www.gotokyo.org/en/spot/1619/images/1619_0910_1_670x450.jpg,[],['체크인：15：00\n체크아웃：10：00'],"요금
현금VISAJCBMASTERAMEX은련카드","['더블디럭스', '주차장인터넷 접속 가능', '흡연룸 있음금연룸 있음', '일본어영어', '일본어영어중국어(간자체)중국어(번자체)한국어', '자동문 입구에스컬레이터엘리베이터휠체어 렌탈 서비스필담 가능']",[]
432,432,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,호텔,세르리앙 타워 도큐 호텔,https://www.gotokyo.org/kr/spot/303/index.html,https://www.gotokyo.org/en/spot/303/images/10067_1_670x450.jpg,[],['체크인：14：00\n체크아웃：12：00'],"요금
현금VISAJCBMASTERAMEX은련카드","['싱글더블스위트', '화장실시설식사 시설흡연소환금 가능주차장트레이닝센터인터넷 접속 가능', '흡연룸 있음금연룸 있음', '일본어영어', '일본어영어', '장애인용(휠체어 사양)주차장 있음자동문 입구휠체어용 경사로 있음에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)손잡이 설치 화장실기저귀 교환대 있음유아고정의자 또는 유아용 의자 있음휠체어 렌탈 서비스수유실 있음필담 가능휠체어 사용자용 객실 있음']",[]
433,433,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,극장・영화관,세룰리언 타워 노가쿠당,https://www.gotokyo.org/kr/spot/669/index.html,https://www.gotokyo.org/kr/spot/669/images/669_0437_2_670x450_1.jpg,[],"['※상영, 전시 스케줄에 따라 다름']","요금
전시회나 상영에 따라 요금이 다름",[],"['사전 예약제인 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'http://www.ceruleantower-noh.com/report/2020/14/']"
434,434,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,극장・영화관,분카무라,https://www.gotokyo.org/kr/spot/453/index.html,https://www.gotokyo.org/en/spot/453/images/5642_1_670x450.jpg,[],"['※점포, 시설, 층에 따라 다름\n※상영, 전시 스케줄에 따라 다름']",,"['화장실시설식사 시설흡연소', '휠체어용 경사로 있음에스컬레이터엘리베이터휠체어 대응 엘리베이터다기능 화장실(누구나 사용 가능)장루설치환자용(간이식)손잡이 설치 화장실기저귀 교환대 있음유아고정의자 또는 유아용 의자 있음휠체어 렌탈 서비스']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
435,435,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,극장・영화관,시네마 베라 시부야,https://www.gotokyo.org/kr/spot/1182/index.html,https://www.gotokyo.org/en/spot/1182/images/1182_0890_3_670x450.jpg,[],"['10：30～21：00\n월요일화요일수요일목요일금요일토요일일요일공휴일\n※상영, 전시 스케줄에 따라 다름', '휴무일:\n*1월 1일']","요금
일반요금:1200엔
현금
전시회나 상영에 따라 요금이 다름","['화장실시설', '엘리베이터다기능 화장실(누구나 사용 가능)']","['입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설']"
436,436,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,기타 정보,시부야,https://www.gotokyo.org/kr/story/walks-and-tours/shibuya/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/shibuya/images/area030_1007_17_670x450.jpg,[],[],,[],[]
437,437,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,기타 정보,아카바네와 시부야에서 현지의 밤을 체험,https://www.gotokyo.org/kr/story/walks-and-tours/local-nighttime-experiences/index.html,https://www.gotokyo.org/kr/story/walks-and-tours/local-nighttime-experiences/images/thumbnail_02.jpg,[],[],,[],[]
438,438,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,시부야,https://www.gotokyo.org/kr/destinations/western-tokyo/shibuya/index.html,기타 정보,시부야ㆍ하라주쿠ㆍ오모테산도 쇼핑 가이드,https://www.gotokyo.org/kr/story/guide/shibuya-shop/index.html,https://www.gotokyo.org/kr/story/guide/shibuya-shop/images/shibuyashopping_450.jpg,[],[],,[],[]
439,439,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,하라주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/harajuku/index.html,아트・디자인,"도쿄의 독특한 건축물: 구마 겐고, 안도 다다오, 반 시게루 등이 화장실에 도전하다",https://www.gotokyo.org/kr/new-and-now/new-and-trending/221107/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/221107/images/221018_main_400.jpg,"[{'head': '주소', 'data': '도쿄도 시부야구 쇼토 2-10-7|'}, {'head': 'URL', 'data': '나베시마 쇼토 공원|https://tokyotoilet.jp/nabesima_park/'}, {'head': '주소', 'data': '도쿄도 시부야구 진구마에 6-22-8|'}, {'head': 'URL', 'data': '진구도리 공원|https://tokyotoilet.jp/jingu-dori_park/'}, {'head': '주소', 'data': '도쿄도 시부야구 도미가야 1-54-1|'}, {'head': 'URL', 'data': '요요기 후카마치 소공원|https://tokyotoilet.jp/yoyogifukamachi_mini_park/'}, {'head': '주소', 'data': '도쿄도 시부야구 요요기 5-68-1|'}, {'head': 'URL', 'data': '하루노 오가와 커뮤니티 파크|https://tokyotoilet.jp/haruno_ogawa/'}]",[],,[],[]
440,440,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,하라주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/harajuku/index.html,아트・디자인,우키요에 풍속화에서 디지털 아트까지: 아트와 융합된 도쿄의 카페&다이닝,https://www.gotokyo.org/kr/new-and-now/new-and-trending/221011/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/221011/images/221011_main_400.jpg,"[{'head': '주소', 'data': '도쿄도 시부야구 도미가야 1-10-2|'}, {'head': 'URL', 'data': 'TREE by NAKED(JPN)|https://tree.naked.works/yoyogi/'}, {'head': '주소', 'data': '도쿄도 스미다구 가메자와 1-3-7|'}, {'head': 'URL', 'data': 'ORI TOKYO(JPN)|https://ori-tokyo.jp/ja/'}, {'head': '주소', 'data': '도쿄도 시나가와구 히가시시나가와 2-1-11|'}, {'head': 'URL', 'data': 'WHAT CAFE(JPN)|https://cafe.warehouseofart.org/'}]",[],,[],[]
441,441,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,하라주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/harajuku/index.html,아트・디자인,디자인 페스타 갤러리 하라주쿠,https://www.gotokyo.org/kr/spot/501/index.html,https://www.gotokyo.org/en/spot/501/images/thumbnail_02.jpg,[],"['11：00～20：00\n월요일화요일수요일목요일금요일토요일일요일\n※계절, 시기에 따라 다름']",,"['화장실시설식사 시설흡연소인터넷 접속 가능', '일본어영어한국어', '일본어영어']","['사전 예약제인 경우 있음', '입장 제한이 있는 경우 있음', '도쿄도 감염 방지 철저 선언 스티커 등록 시설', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'https://designfestagallery-diary.blogspot.com/2020/03/2020325.html']"
442,442,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,하라주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/harajuku/index.html,아트・디자인,"2019년 10월 26일, 메이지진구 신사의 숲에 구마 겐고 씨가 설계한 도쿄의 최신 전시시설이 문을 엽니다.",https://www.gotokyo.org/kr/new-and-now/new-and-trending/190902/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/190902/images/190902_thum_400.jpg,"[{'head': '주소', 'data': '도쿄도 시부야구 요요기 가미조노초 1-1|'}, {'head': '개장시간', 'data': '10:00-16:30|'}, {'head': '교통편', 'data': 'JR 야마노테선 ‘하라주쿠’역 오모테산도 출구에서 도보 5분\n지요다선, 후쿠토신선 ‘메이지진구마에’역 2번 출구에서 도보 5분|'}, {'head': '기타', 'data': '영업시간, 정기휴무, 요금 등의 최신정보는 공식 웹사이트에서 확인해 주십시오.|'}, {'head': 'URL', 'data': '메이지진구 뮤지엄 (ENG)|https://www.meijijingu.or.jp/en/whattosee/museum/'}]",[],,[],[]
443,443,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,하라주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/harajuku/index.html,아트・디자인,오타 기념 미술관,https://www.gotokyo.org/kr/spot/130/index.html,https://www.gotokyo.org/kr/spot/130/images/130_0173_1_670x450.jpg,[],"['10：30～17：30\n화요일수요일목요일금요일토요일일요일공휴일\n※영업 종료시간 30분 전까지 입장 가능', '휴무일: 월요일연말연시정기휴일이 공휴일인 경우는 다음날 휴무']","요금
현금
전시회나 상영에 따라 요금이 다름","['화장실시설전면 금연', '일본어영어', '일본어영어']","['입장 제한이 있는 경우 있음', '이 시설의 코로나19(COVID-19) 방역대책 관련 정보', 'http://www.ukiyoe-ota-muse.jp/prevention-measures-against-covid19-2']"
444,444,도쿄서부,https://www.gotokyo.org/kr/destinations/western-tokyo/index.html,하라주쿠,https://www.gotokyo.org/kr/destinations/western-tokyo/harajuku/index.html,쇼핑,우키요에 풍속화에서 디지털 아트까지: 아트와 융합된 도쿄의 카페&다이닝,https://www.gotokyo.org/kr/new-and-now/new-and-trending/221011/topics.html,https://www.gotokyo.org/en/new-and-now/new-and-trending/221011/images/221011_main_400.jpg,"[{'head': '주소', 'data': '도쿄도 시부야구 도미가야 1-10-2|'}, {'head': 'URL', 'data': 'TREE by NAKED(JPN)|https://tree.naked.works/yoyogi/'}, {'head': '주소', 'data': '도쿄도 스미다구 가메자와 1-3-7|'}, {'head': 'URL', 'data': 'ORI TOKYO(JPN)|https://ori-tokyo.jp/ja/'}, {'head': '주소', 'data': '도쿄도 시나가와구 히가시시나가와 2-1-11|'}, {'head': 'URL', 'data': 'WHAT CAFE(JPN)|https://cafe.warehouseofart.org/'}]",[],,[],[]
